id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
734,大正えび,21.7,0.3,0.1,6,0.03,0.04,2.4,0.61,0.07,2.1,1,0,0
735,しばえび,18.7,0.4,0.1,4,0.02,0.06,2.2,0.38,0.1,1.1,2,0,0
736,バナメイエビ　,19.6,0.6,0.7,0,0.03,0.04,3.6,0.23,0.14,1.2,1,0,0
737,ラックタイガー,18.4,0.3,0.3,1,0.07,0.03,2.6,0.59,0.07,0.9,Tr,0,0
738,干しえび　　,48.6,2.8,0.3,14,0.1,0.19,4.3,0.72,0.19,10.5,0,0,0
739,つくだ煮　　,25.9,2.2,30.1,(Tr),0.14,0.11,5,0.65,0.08,6.3,0,0,0
740,がざみ,14.4,0.3,0.3,1,0.02,0.15,4.2,0.78,0.18,4.7,Tr,0,0
741,毛がに,15.8,0.5,0.2,(Tr),0.07,0.23,2.3,0.41,0.16,1.9,Tr,0,0
742,ずわいがに,13.9,0.4,0.1,(Tr),0.24,0.6,8,0.48,0.13,4.3,Tr,0,0
743,たらばがに,13,0.3,0.2,1,0.05,0.07,2.1,0.65,0.14,5.8,1,0,0
744,がん漬　　,8.4,0.4,5.4,Tr,0.1,0.5,2,0.26,0.07,2.2,0,0,1
745,あかいか,17.9,1.4,Tr,4,0.01,0.02,2.1,0.31,0.1,2.3,1,0,0
746,けんさきいか,17.5,1,0.1,7,0.01,0.02,2.5,0.28,0.11,2.5,2,0,0
747,こういか,14.9,0.3,0.1,5,0.03,0.05,1.3,0.52,0.06,1.4,1,0,0
748,するめいか,17.9,0.8,0.1,13,0.07,0.05,4,0.34,0.21,4.9,1,0.3,-
749,ほたるいか　,11.8,3.5,0.2,1500,0.19,0.27,2.6,1.09,0.15,14,5,0,Tr
750,やりいか　,17.6,1,0.4,8,0.04,0.03,3.5,0.27,0.1,1.1,2,0,0
751,するめ　　,69.2,4.3,0.4,22,0.1,0.1,14.1,1.57,0.34,12.3,0,0,0
752,さきいか　　,45.5,3.1,17.3,3,0.06,0.09,8.9,0.47,0.32,6.9,0,0,0
753,くん製　　,35.2,1.5,12.8,(Tr),0.1,0.15,9,0.17,0.1,5.3,0,0,0
754,切りいかあめ煮　　,22.7,4.7,46.1,(Tr),0.06,0.1,7,0.17,0.1,10,0,0,0
755,いかあられ　　,20,1.8,49.1,(Tr),0.07,0.1,7,0.31,0.14,3.3,0,0,0
756,塩辛　　,15.2,3.4,6.5,200,Tr,0.1,3.3,0.61,0.31,16.7,Tr,0,Tr
757,味付け缶詰　　,21.4,1.8,7.7,7,0.02,0.07,2.2,0.2,0.11,3.8,0,0,0
758,いいだこ,14.6,0.8,0.1,36,0.01,0.08,3.2,0.7,0.11,2,1,0,0
759,まだこ,16.4,0.7,0.1,5,0.03,0.09,2.2,0.24,0.07,1.3,Tr,0,Tr
760,あみ　つくだ煮　　　,19.1,1.8,35.1,170,0.13,0.21,1.8,0.78,0.08,7,0,0,7
761,あみ　塩辛　　　,12.9,1.1,0.8,65,0.07,0.07,1.8,0.61,0.09,2.7,0,0,0
762,うに　生うに　　　,16,4.8,3.3,58,0.1,0.44,1.1,0.72,0.15,1.3,3,0,27
763,うに　粒うに　　　,17.2,5.8,15.6,83,0.14,0.65,1.4,1.32,0.07,5.4,0,0,22
764,うに　練りうに　　　,13.5,2.9,22.4,25,Tr,0.3,0.7,1.22,0.06,4.8,0,0,15
765,おきあみ　生　　　,15,3.2,0.2,180,0.15,0.26,1.9,0.5,0.09,6.2,2,0,0
766,くらげ　塩抜き　　　,5.2,0.1,Tr,0,Tr,0.01,0,0,0,0.2,0,0,0
767,しゃこ　　,19.2,1.7,0.2,180,0.26,0.13,1.2,0.3,0.06,12.9,0,0,0
768,なまこ　,4.6,0.3,0.5,Tr,0.05,0.02,0.1,0.71,0.04,2.3,0,0,0
769,このわた　　　,11.4,1.8,0.5,66,0.2,0.5,4.6,2.13,0.13,11.4,0,0,23
770,ほや　,5,0.8,0.8,Tr,0.01,0.13,0.5,0.33,0.02,3.8,3,0,0
771,かに風味かまぼこ　　　　,12.1,0.5,9.2,21,0.01,0.04,0.2,0.08,0.01,0.7,1,1,0
772,昆布巻きかまぼこ　　　　,8.9,0.5,11,6,0.03,0.08,0.4,0.05,0.01,0,Tr,Tr,0
773,す巻きかまぼこ　　　　,12,0.8,8.7,(Tr),Tr,0.01,0.5,0.06,0.01,0.5,0,1,0
774,蒸しかまぼこ　　　　,12,0.9,9.7,(Tr),Tr,0.01,0.5,0,0.01,0.3,0,2,0
775,焼き抜きかまぼこ　　　　,16.2,1,7.4,(Tr),0.05,0.08,0.7,0.04,0.02,0.1,0,2,0
776,焼き竹輪　　　　,12.2,2,13.5,(Tr),0.05,0.08,0.7,0.04,0.01,0.8,0,1,0
777,だて巻　　　　,14.6,7.5,17.6,60,0.04,0.2,0.2,0.52,0.03,0.3,0,1,0
778,つみれ　　　　,12,4.3,6.5,(Tr),0.02,0.2,4.5,0.15,0.09,2.2,0,5,0
779,なると　　　　,7.6,0.4,11.6,(Tr),Tr,0.01,0.7,0.04,Tr,0.4,0,Tr,0
780,はんぺん　　　　,9.9,1,11.4,(Tr),Tr,0.01,0.7,0.1,0.07,0.4,0,Tr,0
781,さつま揚げ　　　　,12.5,3.7,13.9,(Tr),0.05,0.1,0.5,0.04,0.02,1.2,0,1,0
782,魚肉ハム　　　　,13.4,6.7,11.1,(Tr),0.2,0.6,5,0.21,0.05,0.4,0,1.6,0
783,魚肉ソーセージ　　　　,11.5,7.2,12.6,(Tr),0.2,0.6,5,0.06,0.02,0.3,0,0.9,0
784,いのしし　肉　脂身つき　,18.8,19.8,0.5,4,0.24,0.29,5.2,1.02,0.35,1.7,1,0.4,1
785,いのぶた　肉　脂身つき　　,18.1,24.1,0.3,11,0.62,0.16,6.2,1.23,0.48,0.7,1,1.1,3
786,うさぎ　肉　赤肉,20.5,6.3,Tr,3,0.1,0.19,8.5,0.74,0.53,5.6,1,0,1
787,うし　かた　脂身つき,17.7,22.3,0.3,Tr,0.08,0.21,4.3,1,0.32,1.5,1,0,7
788,うし　かた　皮下脂肪なし,18.3,19.8,0.3,Tr,0.08,0.22,4.5,1.04,0.33,1.6,1,0,6
789,うし　かた　赤肉,20.2,12.2,0.3,0,0.09,0.24,4.9,1.14,0.37,1.7,1,0,4
790,うし　かた　脂身,4,78,0,3,0.02,0.03,1,0.24,0.06,0.5,0,0,23
791,うし　かたロース　脂身つき,13.8,37.4,0.2,3,0.06,0.17,3.2,0.9,0.18,1.1,1,0,8
792,うし　かたロース　皮下脂肪なし,14,36.5,0.2,3,0.06,0.17,3.3,0.91,0.18,1.1,1,0,8
793,うし　かたロース　赤肉,16.5,26.1,0.2,3,0.07,0.21,3.8,1.07,0.21,1.2,1,0,7
794,うし　リブロース　脂身つき,9.7,56.5,0.1,11,0.04,0.09,2.4,0.35,0.15,1.1,1,0,8
795,うし　リブロース　皮下脂肪なし,10.3,54.4,0.1,10,0.04,0.09,2.6,0.37,0.16,1.2,1,0,8
796,うし　リブロース　赤肉,14,40,0.2,7,0.05,0.13,3.5,0.5,0.23,1.5,1,0,7
797,うし　リブロース　脂身,4.2,78,0,16,0.02,0.03,1,0.15,0.05,0.7,Tr,0,10
798,うし　サーロイン　脂身つき,11.7,47.5,0.3,3,0.05,0.12,3.6,0.66,0.23,1.1,1,0,10
799,うし　サーロイン　皮下脂肪なし,12.9,42.5,0.3,3,0.05,0.13,4,0.72,0.26,1.1,1,0,9
800,うし　サーロイン　赤肉,17.1,25.8,0.4,2,0.07,0.17,5.3,0.93,0.35,1.4,1,0,7
801,うし　ばら　脂身つき,11,50,0.1,3,0.04,0.11,3.1,0.74,0.16,1.2,1,0,16
802,うし　もも　脂身つき,19.2,18.7,0.5,Tr,0.09,0.2,5.6,1.09,0.34,1.2,1,0,6
803,うし　もも　皮下脂肪なし,20.2,15.5,0.6,Tr,0.09,0.21,5.9,1.14,0.36,1.2,1,0,5
804,うし　もも　赤肉,21.3,10.7,0.6,0,0.1,0.22,6.2,1.19,0.38,1.3,1,0,4
805,うし　もも　脂身,4.4,75.4,0,3,0.02,0.02,1.3,0.35,0.07,0.4,1,0,24
806,うし　そともも　脂身つき,17.8,20,0.5,1,0.08,0.18,5.7,0.89,0.39,1.1,1,0,8
807,うし　そともも　皮下脂肪なし,18.7,16.6,0.5,Tr,0.08,0.19,6,0.92,0.41,1.1,1,0,7
808,うし　そともも　赤肉,20.7,8.7,0.6,0,0.09,0.22,6.6,1,0.46,1.2,1,0,5
809,うし　ランプ　脂身つき,15.1,29.9,0.4,2,0.08,0.19,4.3,1.22,0.33,1.2,1,0,10
810,うし　ランプ　皮下脂肪なし,16,26.4,0.4,2,0.09,0.2,4.5,1.29,0.35,1.3,1,0,9
811,うし　和ランプ　赤肉,19.2,13.6,0.5,1,0.1,0.25,5.4,1.54,0.42,1.6,1,0,5
812,うし　赤肉,19.1,15,0.3,1,0.09,0.24,4.3,1.28,0.37,1.6,1,0,4
813,うし　かた　脂身つき,16.8,19.6,0.4,5,0.09,0.19,4,1.09,0.32,2.2,1,0,7
814,うし　かた　皮下脂肪なし,17.9,14.9,0.4,4,0.09,0.21,4.3,1.15,0.34,2.3,1,0,6
815,うし　かた　赤肉　生　,19.9,6.1,0.5,3,0.1,0.24,4.8,1.26,0.38,2.6,2,0,4
816,うし　かた　脂身,4.5,73.3,0,17,0.02,0.03,1.3,0.42,0.08,0.5,1,0,23
817,うし　かたロース　脂身つき,16.2,26.4,0.2,7,0.06,0.17,3.6,0.84,0.21,1.7,1,0.1,8
818,うし　かたロース　皮下脂肪なし,16.5,25.2,0.2,7,0.06,0.17,3.7,0.85,0.22,1.7,1,0.1,8
819,うし　かたロース　赤肉,19.1,13.9,0.2,5,0.07,0.2,4.1,0.97,0.25,2,1,0.1,6
820,うし　リブロース　脂身つき,14.1,37.1,0.2,13,0.05,0.12,4,0.64,0.22,1,1,0.1,10
821,うし　リブロース　皮下脂肪なし,15,33.4,0.2,12,0.05,0.13,4.2,0.67,0.23,1.1,1,0.1,9
822,うし　リブロース　赤肉,18.8,17.8,0.3,10,0.06,0.17,5.2,0.81,0.29,1.3,2,0.2,7
823,うし　リブロース　脂身,3.7,80.5,0,18,0.02,0.02,1.3,0.26,0.05,0.4,1,0,17
824,うし　サーロイン　脂身つき,16.5,27.9,0.4,8,0.06,0.1,5.3,0.66,0.38,0.8,1,0,7
825,うし　サーロイン　皮下脂肪なし,18.4,20.2,0.5,7,0.06,0.11,5.9,0.72,0.43,0.8,1,0,6
826,うし　サーロイン　赤肉,21.1,9.1,0.6,5,0.07,0.12,6.7,0.8,0.5,0.9,2,0,4
827,うし　ばら　脂身つき,12.8,39.4,0.3,13,0.05,0.12,3.2,0.6,0.21,1.9,1,0,11
828,うし　もも　脂身つき,19.5,13.3,0.4,3,0.08,0.2,4.9,1.02,0.32,1.2,1,0,5
829,うし　もも　皮下脂肪なし,20.5,9.9,0.4,2,0.08,0.21,5.1,1.06,0.33,1.2,1,0,4
830,うし　もも　赤肉,21.9,4.9,0.4,1,0.09,0.22,5.4,1.12,0.35,1.3,1,0,2
831,うし　もも　脂身,5.1,64.1,0.2,17,0.03,0.03,1.9,0.43,0.11,0.4,1,0,23
832,うし　そともも　脂身つき,18.2,16.3,0.6,5,0.08,0.17,4.4,0.91,0.34,1.6,1,0,8
833,うし　そともも　皮下脂肪なし,19.6,11.1,0.6,4,0.09,0.19,4.6,0.96,0.37,1.7,1,0,6
834,うし　そともも　赤肉,21.3,5,0.7,2,0.09,0.21,5,1.02,0.4,1.9,1,0,5
835,うし　ランプ　脂身つき,18.6,17.8,0.6,6,0.08,0.19,3.7,0.93,0.3,1.6,1,0,8
836,うし　ランプ　皮下脂肪なし,19.7,13.9,0.6,5,0.09,0.2,3.9,0.98,0.31,1.7,1,0,6
837,うし　ランプ　赤肉,22,6.1,0.7,3,0.1,0.23,4.2,1.06,0.34,1.9,2,0,4
838,うし　ヒレ　赤肉,20.8,11.2,0.5,4,0.12,0.26,4.7,0.9,0.43,3,1,0,4
839,うし　リブロース　脂身つき,12,51.8,0.3,3,0.05,0.1,3.2,0.45,0.21,1.1,1,0,7
840,うし　リブロース　皮下脂肪なし,13.6,45.2,0.3,3,0.05,0.11,3.6,0.5,0.24,1.2,1,0,6
841,うし　リブロース　赤肉,16.7,32.3,0.4,2,0.07,0.14,4.6,0.61,0.31,1.4,1,0,4
842,うし　リブロース　脂身,3.6,86.7,0,5,0.01,0.02,0.6,0.16,0.02,0.7,Tr,0,11
843,うし　ばら　脂身つき,12.2,44.4,0.3,3,0.05,0.1,3.2,0.4,0.23,1.7,1,0,10
844,うし　もも　脂身つき,16.4,28.9,0.4,2,0.08,0.16,3.9,0.62,0.31,2.1,1,0,8
845,うし　もも　皮下脂肪なし,18.3,21.6,0.4,1,0.09,0.18,4.3,0.69,0.35,2.3,1,0,6
846,うし　もも　赤肉,19.3,17.5,0.5,1,0.1,0.19,4.5,0.73,0.38,2.4,1,0,5
847,うし　もも　脂身,4.8,75.8,0.1,5,0.02,0.02,1.1,0.17,0.04,0.8,Tr,0,19
848,うし　ヒレ　赤肉,19,18,0.4,2,0.11,0.23,4.4,0.85,0.39,2,1,0,2
849,うし　かた　脂身つき,19,10.6,0.1,7,0.08,0.22,3,0.89,0.26,2.2,1,0.3,3
850,うし　かた　皮下脂肪なし,19.6,7.8,0.1,5,0.08,0.23,3.1,0.92,0.27,2.3,1,0.3,2
851,うし　かた　赤肉,20.4,4.6,0.1,4,0.09,0.25,3.2,0.95,0.27,2.4,1,0.2,1
852,うし　かた　脂身,7.1,60.5,0,30,0.03,0.04,1.6,0.36,0.14,0.5,1,1.2,15
853,うし　かたロース　脂身つき,17.9,17.4,0.1,10,0.07,0.2,3.5,1,0.25,1.8,1,0.4,5
854,うし　かたロース　皮下脂肪なし,18,17.1,0.1,10,0.07,0.2,3.5,1,0.25,1.8,1,0.4,5
855,うし　かたロース　赤肉,19.7,9.5,0.1,7,0.07,0.23,3.8,1.11,0.27,2.1,2,0.2,3
856,うし　リブロース　脂身つき,20.1,15.4,0.4,9,0.08,0.16,5,0.85,0.37,1.3,2,0.4,4
857,うし　リブロース　皮下脂肪なし,20.3,14.4,0.4,9,0.08,0.16,5.1,0.87,0.38,1.4,2,0.4,4
858,うし　リブロース　赤肉,21.7,9.1,0.4,7,0.09,0.17,5.4,0.93,0.4,1.5,2,0.2,3
859,うし　リブロース　脂身,5.7,73.1,0.1,29,0.01,0.02,1.6,0.21,0.11,0.3,0,2.2,16
860,うし　サーロイン　脂身つき,17.4,23.7,0.4,11,0.05,0.12,4.9,0.52,0.42,0.6,1,0.6,5
861,うし　サーロイン　皮下脂肪なし,19.1,16.5,0.4,8,0.06,0.13,5.4,0.57,0.46,0.7,1,0.4,4
862,うし　サーロイン　赤肉,22,4.4,0.5,4,0.06,0.16,6.2,0.65,0.54,0.8,2,0,1
863,うし　ばら　脂身つき,14.4,32.9,0.2,24,0.05,0.12,3.9,0.5,0.28,1.3,1,0.4,13
864,うし　もも　脂身つき,19.6,8.6,0.4,5,0.08,0.19,5,0.78,0.44,1.5,1,0.2,4
865,うし　もも　皮下脂肪なし,20,6.7,0.4,4,0.09,0.2,5.1,0.78,0.45,1.5,1,0.1,4
866,うし　もも　赤肉,21.2,4.3,0.4,3,0.09,0.21,5.4,0.82,0.48,1.6,1,0.1,3
867,うし　もも　脂身,6.3,64.4,0.2,38,0.02,0.03,1.6,0.46,0.13,0.4,1,0.9,19
868,うし　そともも　脂身つき,18.7,14.3,0.3,9,0.06,0.16,4.3,0.8,0.37,1.3,1,0.3,6
869,うし　そともも　皮下脂肪なし,19.3,11.9,0.3,8,0.06,0.17,4.4,0.82,0.38,1.4,1,0.3,5
870,うし　そともも　赤肉,21.2,3.9,0.3,3,0.07,0.19,4.9,0.87,0.42,1.5,1,0.2,3
871,うし　ランプ　脂身つき,18.4,16.4,0.4,11,0.09,0.24,4,0.91,0.44,1.9,1,0.4,5
872,うし　ランプ　皮下脂肪なし,19.7,11.1,0.5,8,0.1,0.26,4.2,0.96,0.47,2,1,0.3,4
873,うし　ランプ　赤肉,21.6,3,0.5,4,0.11,0.29,4.6,1.03,0.52,2.3,1,0.2,1
874,うし　ヒレ　赤肉,20.5,4.8,0.3,4,0.1,0.25,4.7,1.26,0.39,2,1,0.4,2
875,うし　リブロース　皮下脂肪なし,21.7,0.9,0.3,0,0.09,0.17,8.9,0.72,0.48,1.2,1,0,Tr
876,うし　ばら　皮下脂肪なし,20.9,3.6,0,3,0.1,0.18,6.2,0.84,0.26,1.6,1,0,3
877,うし　もも　皮下脂肪なし,21.2,2.7,0.2,3,0.08,0.16,9.3,0.72,0.44,0.8,1,0,1
878,うし,17.1,21.1,0.3,13,0.08,0.19,4.2,0.72,0.25,1.6,1,0.1,9
879,うし　舌,13.3,31.8,0.2,3,0.1,0.23,3.8,0.68,0.14,3.8,1,0,9
880,うし　心臓,16.5,7.6,0.1,9,0.42,0.9,5.8,2.16,0.29,12.1,4,0,5
881,うし　肝臓,19.6,3.7,3.7,1100,0.22,3,13.5,6.4,0.89,52.8,30,0,1
882,うし　じん臓,16.7,6.4,0.2,5,0.46,0.85,5.5,4.08,0.45,22.1,3,0,6
883,うし　第一胃,24.5,8.4,0,1,0.04,0.14,1.7,0.49,0.01,2,2,Tr,6
884,うし　第二胃,12.4,15.7,0,3,0.02,0.1,1,0.44,0.01,2,0,0.1,16
885,うし　第三胃,11.7,1.3,0,4,0.04,0.32,1.7,0.64,0.02,4.6,4,0,4
886,うし　第四胃,11.1,30,0,5,0.05,0.14,0.6,0.34,0.01,3.6,0,0.2,35
887,うし　小腸,9.9,26.1,0,2,0.07,0.23,3.1,1.21,0.05,20.5,15,0,9
888,うし　大腸,9.3,13,0,2,0.04,0.14,2.1,0.66,0.01,1.3,6,0,15
889,うし　直腸,11.6,7,0,2,0.05,0.15,2.3,0.85,0.01,1.7,6,0,12
890,うし　腱,28.3,4.9,0,0,0,0.04,0.2,0.11,0,0.4,0,0,8
891,うし　子宮,18.4,3,0,0,0.01,0.1,0.5,0.35,0.01,1.7,0,0,5
892,うし　尾,11.6,47.1,Tr,20,0.06,0.17,2.6,1.95,0.26,1.8,1,0,Tr
893,うし　横隔膜,14.9,25.2,0.3,4,0.15,0.34,4.2,0.95,0.19,4.7,1,0,6
894,うし　ローストビーフ　　,21.7,11.7,0.9,Tr,0.08,0.25,6.3,0.98,0.47,1.6,0,0.1,4
895,うし　コンビーフ缶詰　　,19.8,13,1.7,Tr,0.02,0.14,7.6,0.2,0.04,1.3,0,0,5
896,うし　味付け缶詰　　,19.2,4.4,9.9,Tr,0.33,0.19,2.4,0.22,0.06,1.4,0,0,3
897,うし　ビーフジャーキー　　,54.8,7.8,6.4,5,0.13,0.45,11.8,1.25,0.85,3.5,1,0.3,8
898,うし　スモークタン　　,18.1,23,0.9,18,0.08,0.27,3.4,1.12,0.13,4.7,1,0.3,16
899,うま　肉　　,20.1,2.5,0.3,9,0.1,0.24,5.8,1.01,0.02,7.1,1,-,2
900,くじら　肉,24.1,0.4,0.2,7,0.06,0.23,11.9,0.31,0.46,2,1,0.1,Tr
901,くじら　うねす,18.8,31.4,0.2,130,0.11,0.2,2.4,0.29,0.06,0.7,6,0.8,2
902,くじら　本皮,9.7,68.8,0.2,130,0.11,0.05,0.5,0.11,0.01,0.4,5,0.3,3
903,さらしくじら　　　,5.3,0.9,0,8,0,0,0,0,0,0,0,0,Tr
904,あかしか　赤肉　,22.3,1.5,0.5,3,0.21,0.35,8,0.81,0.54,0.6,1,Tr,4
905,にほんじか　赤肉　　,22.6,5.2,0.6,5,0.21,0.32,7.9,0.75,0.55,1.3,1,0,3
906,ぶた　かた　脂身つき,18.5,14.6,0.2,5,0.66,0.23,4.9,1.16,0.32,0.4,2,0.2,1
907,ぶた　かた　皮下脂肪なし,19.7,9.3,0.2,4,0.71,0.25,5.3,1.23,0.34,0.4,2,0.2,1
908,ぶた　かた　赤肉,20.9,3.8,0.2,3,0.75,0.27,5.6,1.29,0.37,0.4,2,0.1,1
909,ぶた　かた　脂身,5.3,72.4,0,16,0.2,0.05,1.4,0.48,0.06,0.5,1,0.7,4
910,ぶた　かたロース　脂身つき,17.1,19.2,0.1,6,0.63,0.23,3.6,1.18,0.28,0.5,2,0.3,2
911,ぶた　かたロース　皮下脂肪なし,17.8,16,0.1,6,0.66,0.25,3.7,1.23,0.3,0.4,2,0.3,2
912,ぶた　かたロース　赤肉,19.7,7.8,0.1,4,0.72,0.28,4,1.34,0.33,0.4,2,0.2,1
913,ぶた　かたロース　脂身,5.4,70.7,0,16,0.23,0.05,1.5,0.48,0.07,0.5,1,0.7,4
914,ぶた　ロース　脂身つき,19.3,19.2,0.2,6,0.69,0.15,7.3,0.98,0.32,0.3,1,0.1,3
915,ぶた　ロース　脂身つき　とんかつ　,22,35.9,9.8,11,0.75,0.15,7,0.79,0.31,0.5,1,0.7,16
916,ぶた　ロース　皮下脂肪なし,21.1,11.9,0.3,5,0.75,0.16,8,1.05,0.35,0.3,1,0.1,2
917,ぶた　ロース　赤肉,22.7,5.6,0.3,4,0.8,0.18,8.6,1.11,0.38,0.3,1,0.1,2
918,ぶた　ロース　脂身,5.1,76.3,0,15,0.22,0.05,1.8,0.44,0.07,0.6,1,0.2,4
919,ぶた　ばら　脂身つき,14.4,35.4,0.1,11,0.51,0.13,4.7,0.64,0.22,0.5,1,0.5,6
920,ぶた　もも　脂身つき,20.5,10.2,0.2,4,0.9,0.21,6.2,0.84,0.31,0.3,1,0.1,2
921,ぶた　もも　皮下脂肪なし,21.5,6,0.2,3,0.94,0.22,6.5,0.87,0.32,0.3,1,0.1,2
922,ぶた　もも　赤肉,22.1,3.6,0.2,3,0.96,0.23,6.6,0.88,0.33,0.3,1,0.1,2
923,ぶた　もも　脂身,6.5,67.6,0,13,0.34,0.05,2.5,0.49,0.13,0.5,1,0.5,6
924,ぶた　そともも　脂身つき,18.8,16.5,0.2,5,0.79,0.18,5.1,0.97,0.36,0.3,1,0.2,2
925,ぶた　そともも　皮下脂肪なし,20.2,10.7,0.2,4,0.85,0.2,5.4,1.04,0.39,0.3,2,0.2,2
926,ぶた　そともも　赤肉,21.4,5.5,0.2,3,0.9,0.21,5.7,1.1,0.41,0.3,2,0.2,2
927,ぶた　そともも　脂身,6.6,68.1,0,16,0.27,0.05,2.2,0.38,0.11,0.4,1,0.4,5
928,ぶた　ヒレ　赤肉,22.2,3.7,0.3,3,1.32,0.25,6.9,0.93,0.54,0.5,1,0.3,3
929,ぶた　ヒレ　赤肉　とんかつ　,25.1,25.3,14.9,3,1.09,0.32,7.1,1.16,0.33,0.6,1,0.3,32
930,ぶた　かた　脂身つき,18.3,17.2,0,5,0.7,0.22,4.8,0.92,0.3,0.3,1,Tr,Tr
931,ぶた　かた　皮下脂肪なし,19.7,10.8,0,3,0.75,0.24,5.2,0.99,0.33,0.3,1,Tr,Tr
932,ぶた　かた　赤肉,21.4,3.5,0,2,0.82,0.27,5.6,1.07,0.36,0.3,2,0,0
933,ぶた　かた　脂身,4.9,75.7,0,15,0.19,0.04,1.4,0.28,0.07,0.3,1,0.2,1
934,ぶた　かたロース　脂身つき,17.7,19.3,0,4,0.7,0.24,4.8,0.98,0.33,0.4,1,Tr,Tr
935,ぶた　かたロース　皮下脂肪なし,18.5,15.7,0,4,0.74,0.25,5,1.01,0.35,0.4,1,Tr,Tr
936,ぶた　かたロース　赤肉,20.6,6.8,0,3,0.82,0.29,5.4,1.1,0.39,0.4,2,0,Tr
937,ぶた　かたロース　脂身,5.4,71.9,0,11,0.21,0.04,2.2,0.47,0.09,0.3,0,0.2,1
938,ぶた　ロース　脂身つき,18.3,22.6,0.2,6,0.77,0.13,7.1,0.66,0.35,0.3,1,0.1,2
939,ぶた　ロース　皮下脂肪なし,20.6,13.6,0.2,5,0.86,0.14,7.9,0.71,0.39,0.3,1,0.1,3
940,ぶた　ロース　赤肉,22.9,4.6,0.2,4,0.96,0.15,8.8,0.77,0.43,0.3,1,0.1,3
941,ぶた　ロース　脂身,4.1,78.3,0,14,0.19,0.04,2,0.31,0.08,0.4,1,0.1,1
942,ぶた　ばら　脂身つき,13.4,40.1,0,9,0.45,0.11,4.2,0.62,0.23,0.3,1,0.1,1
943,ぶた　もも　脂身つき,19.5,15.1,0.2,5,0.9,0.19,7.2,0.92,0.37,0.3,1,0.1,3
944,ぶた　もも　皮下脂肪なし,21.3,7.8,0.2,4,0.98,0.2,7.8,0.99,0.4,0.3,1,0.1,4
945,ぶた　もも　赤肉,21.9,5.3,0.2,4,1.01,0.21,8.1,1.02,0.42,0.3,1,0.1,4
946,ぶた　もも　脂身,5.2,73.8,0,13,0.23,0.04,2,0.3,0.08,0.3,0,0.1,1
947,ぶた　そともも　脂身つき,18,20.3,0.2,4,0.7,0.18,5.7,0.76,0.34,0.3,1,Tr,Tr
948,ぶた　そともも　皮下脂肪なし,21,8.5,0.2,3,0.81,0.21,6.5,0.86,0.41,0.3,1,Tr,Tr
949,ぶた　そともも　赤肉,21.9,4.8,0.2,3,0.84,0.22,6.7,0.89,0.43,0.3,1,0,0
950,ぶた　そともも　脂身,4.9,72.5,0,10,0.24,0.05,2.5,0.31,0.01,0.3,0,0.1,1
951,ぶた　ヒレ,22.7,1.7,0.1,2,1.22,0.25,5.4,0.9,0.48,0.2,1,0,0
952,ぶた　ひき肉,17.7,17.2,0.1,9,0.69,0.22,5.5,1.22,0.36,0.6,1,0.4,5
953,ぶた　舌,15.9,16.3,0.1,7,0.37,0.43,4.5,1.49,0.21,2.2,3,2,Tr
954,ぶた　心臓,16.2,7,0.1,9,0.38,0.95,6,2.7,0.32,2.5,4,0.7,1
955,ぶた　肝臓,20.4,3.4,2.5,13000,0.34,3.6,14,7.19,0.57,25.2,20,1.3,Tr
956,ぶた　じん臓,14.1,5.8,Tr,75,0.33,1.75,6,4.36,0.43,15.3,15,1.7,8
